"url","date","ort","land","codex","disziplin","gender","category","kommentar"
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9775","20.03.1993","Kvittfjell","NOR",739,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9776","21.03.1993","Kvittfjell","NOR",740,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9813","19.03.1993","Vemdalen","SWE",5631,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9814","20.03.1993","Vemdalen","SWE",5632,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9771","14.03.1993","Hafjell","NOR",5593,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9772","15.03.1993","Hafjell","NOR",5594,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9802","15.03.1993","Sierra Nevada","ESP",690,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9752","07.03.1993","Aspen CO","USA",659,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9793","03.03.1993","Morzine","FRA",5542,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9794","07.03.1993","Morzine","FRA",5543,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9795","27.02.1993","Whistler BC","CAN",593,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9796","28.02.1993","Whistler BC","CAN",594,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9983","26.02.1993","Veysonnaz","SUI",5273,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9984","27.02.1993","Veysonnaz","SUI",5510,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9985","28.02.1993","Veysonnaz","SUI",5511,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9764","22.01.1993","Haus im Ennstal","AUT",5272,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9765","24.01.1993","Haus im Ennstal","AUT",5274,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9980","19.01.1993","Veysonnaz","SUI",315,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9981","23.01.1993","Veysonnaz","SUI",352,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9982","24.01.1993","Veysonnaz","SUI",353,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9754","09.01.1993","Cortina d'Ampezzo","ITA",5187,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9755","10.01.1993","Cortina d'Ampezzo","ITA",5188,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9756","15.01.1993","Cortina d'Ampezzo","ITA",5237,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9757","16.01.1993","Cortina d'Ampezzo","ITA",5239,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9758","17.01.1993","Cortina d'Ampezzo","ITA",5238,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9759","09.01.1993","Garmisch-Partenkirchen","GER",238,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9760","10.01.1993","Garmisch-Partenkirchen","GER",237,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9762","11.01.1993","Garmisch-Partenkirchen","GER",76,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9769","17.01.1993","Lech","AUT",302,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9803","12.01.1993","St. Anton","AUT",265,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9804","16.01.1993","St. Anton","AUT",301,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9778","05.01.1993","Maribor","SLO",5163,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9779","06.01.1993","Maribor","SLO",5162,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9753","22.12.1992","Bad Kleinkirchheim","AUT",170,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9767","19.12.1992","Lake Louise AB","CAN",5120,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9768","20.12.1992","Lake Louise AB","CAN",5121,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9977","19.12.1992","Kranjska Gora","SLO",157,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9978","20.12.1992","Kranjska Gora","SLO",158,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9777","15.12.1992","Madonna di Campiglio","ITA",132,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9745","13.12.1992","Alta Badia","ITA",129,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9807","12.12.1992","Vail CO","USA",5095,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9808","13.12.1992","Vail CO","USA",5096,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9811","11.12.1992","Val Gardena","ITA",115,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9812","12.12.1992","Val Gardena","ITA",116,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9805","05.12.1992","Steamboat Springs CO","USA",5065,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9806","06.12.1992","Steamboat Springs CO","USA",5064,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9809","05.12.1992","Val d'Isere","FRA",78,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9810","06.12.1992","Val d'Isere","FRA",77,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9798","28.11.1992","Park City UT","USA",5050,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9799","29.11.1992","Park City UT","USA",5049,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9800","28.11.1992","Sestriere","ITA",52,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9801","29.11.1992","Sestriere","ITA",51,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9884","16.03.1994","Vail CO","USA",5639,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9885","16.03.1994","Vail CO","USA",782,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9886","17.03.1994","Vail CO","USA",5642,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9887","17.03.1994","Vail CO","USA",785,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9888","19.03.1994","Vail CO","USA",5641,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9889","19.03.1994","Vail CO","USA",784,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9890","20.03.1994","Vail CO","USA",5640,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9862","06.03.1994","Whistler BC","CAN",5549,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9863","12.03.1994","Whistler BC","CAN",737,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9864","13.03.1994","Whistler BC","CAN",738,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9855","09.03.1994","Mammoth Mountain CA","USA",5605,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9856","10.03.1994","Mammoth Mountain CA","USA",5604,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9818","04.03.1994","Aspen CO","USA",490,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9819","05.03.1994","Aspen CO","USA",697,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9820","06.03.1994","Aspen CO","USA",698,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9831","29.01.1994","Garmisch-Partenkirchen","GER",5345,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9832","06.02.1994","Garmisch-Partenkirchen","GER",491,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9872","02.02.1994","Sierra Nevada","ESP",5395,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9874","05.02.1994","Sierra Nevada","ESP",5816,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9873","05.02.1994","Sierra Nevada","ESP",5396,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9875","06.02.1994","Sierra Nevada","ESP",5397,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9822","29.01.1994","Chamonix","FRA",428,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9824","30.01.1994","Chamonix","FRA",985,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9823","30.01.1994","Chamonix","FRA",429,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9857","21.01.1994","Maribor","SLO",5300,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9858","22.01.1994","Maribor","SLO",5140,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9859","23.01.1994","Maribor","SLO",5299,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9897","22.01.1994","Wengen","SUI",381,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9898","23.01.1994","Wengen","SUI",382,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9829","18.01.1994","Crans-Montana","SUI",340,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9825","14.01.1994","Cortina d'Ampezzo","ITA",5255,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9826","15.01.1994","Cortina d'Ampezzo","ITA",5257,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9827","16.01.1994","Cortina d'Ampezzo","ITA",5256,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9828","17.01.1994","Cortina d'Ampezzo","ITA",5199,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9834","15.01.1994","Kitzbuehel","AUT",315,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9835","16.01.1994","Kitzbuehel","AUT",984,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9836","16.01.1994","Kitzbuehel","AUT",316,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9833","11.01.1994","Hinterstoder","AUT",284,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9817","09.01.1994","Altenmarkt-Zauchensee","AUT",5198,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9837","08.01.1994","Kranjska Gora","SLO",258,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9838","09.01.1994","Kranjska Gora","SLO",257,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9860","05.01.1994","Morzine","FRA",5181,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9861","06.01.1994","Morzine","FRA",5180,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9867","06.01.1994","Saalbach-Hinterglemm","AUT",234,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9821","29.12.1993","Bormio","ITA",201,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9830","22.12.1993","Flachau","AUT",5139,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9839","22.12.1993","Lech","AUT",182,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9854","20.12.1993","Madonna di Campiglio","ITA",169,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9816","19.12.1993","Alta Badia","ITA",166,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9878","18.12.1993","St. Anton","AUT",5120,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9879","19.12.1993","St. Anton","AUT",5815,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9880","19.12.1993","St. Anton","AUT",5121,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9893","17.12.1993","Val Gardena","ITA",101,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9894","18.12.1993","Val Gardena","ITA",155,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9871","14.12.1993","Sestriere","ITA",123,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9891","12.12.1993","Val d'Isere","FRA",102,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9892","13.12.1993","Val d'Isere","FRA",76,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9895","11.12.1993","Veysonnaz","SUI",5087,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9896","12.12.1993","Veysonnaz","SUI",5042,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9881","05.12.1993","Stoneham QC","CAN",75,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9882","04.12.1993","Tignes","FRA",5066,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9883","05.12.1993","Tignes","FRA",5067,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9865","27.11.1993","Park City UT","USA",55,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9866","28.11.1993","Park City UT","USA",54,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9868","26.11.1993","Santa Caterina","ITA",5043,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9869","27.11.1993","Santa Caterina","ITA",5048,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9870","28.11.1993","Santa Caterina","ITA",5047,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9876","30.10.1993","Soelden","AUT",34,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=9877","31.10.1993","Soelden","AUT",5034,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2218","15.03.1995","Bormio","ITA",5633,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2219","18.03.1995","Bormio","ITA",5635,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2220","19.03.1995","Bormio","ITA",5636,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2221","19.03.1995","Bormio","ITA",5634,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2222","15.03.1995","Bormio","ITA",798,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2223","16.03.1995","Bormio","ITA",801,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2224","18.03.1995","Bormio","ITA",800,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2225","19.03.1995","Bormio","ITA",799,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2159","11.03.1995","Lenzerheide","SUI",5600,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2161","12.03.1995","Lenzerheide","SUI",5846,"Combined","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2160","12.03.1995","Lenzerheide","SUI",5601,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2153","10.03.1995","Kvitfjell","NOR",708,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2154","11.03.1995","Kvitfjell","NOR",757,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1812","05.03.1995","Saalbach-Hinterglemm","AUT",5832,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1811","05.03.1995","Saalbach-Hinterglemm","AUT",5833,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2325","25.02.1995","Whistler BC","CAN",658,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2326","26.02.1995","Whistler BC","CAN",659,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2633","25.02.1995","Maribor","SLO",5337,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2634","26.02.1995","Maribor","SLO",5336,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1809","19.02.1995","Furano","JPN",1025,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1810","20.02.1995","Furano","JPN",1026,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2405","17.02.1995","Are","SWE",5477,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2406","18.02.1995","Are","SWE",5478,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2627","04.02.1995","Adelboden","SUI",417,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2721","20.01.1995","Cortina d'Ampezzo","ITA",5253,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2722","22.01.1995","Cortina d'Ampezzo","ITA",5317,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2723","23.01.1995","Cortina d'Ampezzo","ITA",5318,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2727","20.01.1995","Wengen","SUI",264,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2728","21.01.1995","Wengen","SUI",404,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2730","22.01.1995","Wengen","SUI",1034,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2729","22.01.1995","Wengen","SUI",405,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2840","13.01.1995","Kitzbuehel","AUT",152,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2841","14.01.1995","Kitzbuehel","AUT",323,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2842","15.01.1995","Kitzbuehel","AUT",1033,"Combined","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2843","15.01.1995","Kitzbuehel","AUT",324,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2844","16.01.1995","Kitzbuehel","AUT",185,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2833","14.01.1995","Garmisch-Partenkirchen","GER",5255,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2834","15.01.1995","Garmisch-Partenkirchen","GER",5254,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1828","10.01.1995","Flachau","AUT",5146,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2863","07.01.1995","Haus im Ennstal","AUT",5207,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2864","08.01.1995","Haus im Ennstal","AUT",5206,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2872","08.01.1995","Garmisch-Partenkirchen","GER",265,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1827","06.01.1995","Kranjska Gora","SLO",217,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=2925","30.12.1994","Meribel","FRA",5175,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1825","22.12.1994","Alta Badia","ITA",197,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1823","20.12.1994","Lech","AUT",153,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1824","21.12.1994","Lech","AUT",196,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1826","21.12.1994","Alta Badia","ITA",5145,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1740","16.12.1994","Val d'Isere","FRA",73,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1741","17.12.1994","Val d'Isere","FRA",95,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1742","18.12.1994","Val d'Isere","FRA",104,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1820","18.12.1994","Sestriere","ITA",5128,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1819","12.12.1994","Sestriere","ITA",116,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1818","11.12.1994","Tignes","FRA",74,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3071","09.12.1994","Lake Louise AB","CAN",5127,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3070","10.12.1994","Lake Louise AB","CAN",5076,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3072","11.12.1994","Lake Louise AB","CAN",5077,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1816","03.12.1994","Tignes","FRA",53,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1817","04.12.1994","Tignes","FRA",52,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3057","04.12.1994","Vail CO","USA",5071,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1747","02.12.1994","Vail CO","USA",5066,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1748","03.12.1994","Vail CO","USA",5067,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1715","26.11.1994","Park City UT","USA",5050,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=1716","27.11.1994","Park City UT","USA",5049,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3604","06.03.1996","Kvitfjell/Hafjell","NOR",730,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3605","07.03.1996","Kvitfjell/Hafjell","NOR",733,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3606","09.03.1996","Kvitfjell/Hafjell","NOR",732,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3607","10.03.1996","Kvitfjell/Hafjell","NOR",731,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3617","06.03.1996","Kvitfjell/Hafjell","NOR",5620,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3618","07.03.1996","Kvitfjell/Hafjell","NOR",5623,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3619","09.03.1996","Kvitfjell/Hafjell","NOR",5622,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3620","10.03.1996","Kvitfjell/Hafjell","NOR",5621,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3724","03.03.1996","Happo One","JPN",710,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3701","29.02.1996","Narvik","NOR",5374,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3702","01.03.1996","Narvik","NOR",5586,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3703","02.03.1996","Narvik","NOR",5587,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3854","10.02.1996","Hinterstoder","AUT",542,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3926","02.02.1996","Garmisch-Partenkirchen","GER",429,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3927","05.02.1996","Garmisch-Partenkirchen","GER",502,"Super G","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3935","02.02.1996","Val d'Isere","FRA",5067,"Super G","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=3936","03.02.1996","Val d'Isere","FRA",5440,"Downhill","L","WC",
